src,tar,src_type,tar_type,is_net,arc_delay
_19265_/B1,_19265_/Y,pin,pin,0,2.9519962863044924e-11
_19265_/B2,_19265_/Y,pin,pin,0,3.226105840803406e-11
_19266_/A,_19266_/Y,pin,pin,0,2.4775563545187396e-11
_19267_/A,_19267_/Y,pin,pin,0,2.0773920778038857e-11
_19268_/A,_19268_/Y,pin,pin,0,1.942292160439507e-11
_19269_/A,_19269_/Y,pin,pin,0,2.0130199590573383e-11
_19270_/A,_19270_/Y,pin,pin,0,1.2497325223292943e-11
_19271_/A,_19271_/Y,pin,pin,0,1.8035191395870953e-11
_19272_/A,_19272_/Y,pin,pin,0,1.0965325869527476e-11
_19273_/A,_19273_/Y,pin,pin,0,2.990882541631379e-11
_19273_/B,_19273_/Y,pin,pin,0,3.173414656054696e-11
_19273_/C,_19273_/Y,pin,pin,0,3.126681552556576e-11
_19274_/A,_19274_/Y,pin,pin,0,2.021483327951934e-11
_19275_/A,_19275_/Y,pin,pin,0,2.2722124529139798e-11
_19276_/A,_19276_/Y,pin,pin,0,1.4068292537861016e-11
_19277_/A,_19277_/Y,pin,pin,0,2.1596925636746533e-11
_19278_/A,_19278_/Y,pin,pin,0,1.9438809936711543e-11
_19279_/A,_19279_/Y,pin,pin,0,2.3911655641639662e-11
_19280_/A,_19280_/Y,pin,pin,0,1.3535114869178688e-11
_19280_/B,_19280_/Y,pin,pin,0,1.3616658148252192e-11
_19281_/A,_19281_/Y,pin,pin,0,3.199132972420138e-11
_19281_/B,_19281_/Y,pin,pin,0,3.2696342161520064e-11
_19281_/C,_19281_/Y,pin,pin,0,3.197117223741053e-11
_19282_/A,_19282_/Y,pin,pin,0,1.8580604069229345e-11
_19282_/B,_19282_/Y,pin,pin,0,1.695022074088559e-11
_19283_/A,_19283_/Y,pin,pin,0,2.067477786193983e-11
_19284_/A,_19284_/Y,pin,pin,0,1.716852354727294e-11
_19284_/B,_19284_/Y,pin,pin,0,1.624635322106105e-11
_19285_/A,_19285_/Y,pin,pin,0,2.3373272067805928e-11
_19285_/B,_19285_/Y,pin,pin,0,2.404769439134924e-11
_19286_/A,_19286_/Y,pin,pin,0,1.602677018874843e-11
_19287_/A,_19287_/Y,pin,pin,0,1.3730988568383395e-11
_19288_/A,_19288_/Y,pin,pin,0,1.684219257114261e-11
_19288_/B,_19288_/Y,pin,pin,0,1.2511537812731621e-11
_19289_/A,_19289_/Y,pin,pin,0,2.842963711668922e-11
_19289_/B,_19289_/Y,pin,pin,0,2.8424530090775946e-11
_19289_/C,_19289_/Y,pin,pin,0,3.0065009509749885e-11
_19289_/D,_19289_/Y,pin,pin,0,2.91689138121054e-11
_19290_/A,_19290_/Y,pin,pin,0,2.0763335495388446e-11
_19291_/B,_19291_/Y,pin,pin,0,2.2076554126448933e-11
_19291_/C,_19291_/Y,pin,pin,0,2.5165824285577898e-11
_19291_/A,_19291_/Y,pin,pin,0,2.1355519783106125e-11
_19292_/A1,_19292_/Y,pin,pin,0,1.9046554264323667e-11
_19292_/A2,_19292_/Y,pin,pin,0,2.0060965041923673e-11
_19292_/B,_19292_/Y,pin,pin,0,1.9611232776606258e-11
_19293_/A,_19293_/Y,pin,pin,0,1.6467426380839534e-11
_19293_/B,_19293_/Y,pin,pin,0,1.3146273999953273e-11
_19294_/A,_19294_/Y,pin,pin,0,2.8224610149063523e-11
_19294_/B,_19294_/Y,pin,pin,0,2.9568396342494196e-11
_19294_/C,_19294_/Y,pin,pin,0,3.218408872740497e-11
_19294_/D,_19294_/Y,pin,pin,0,3.2539634181594224e-11
_19295_/A,_19295_/Y,pin,pin,0,2.013343484985608e-11
_19296_/A,_19296_/Y,pin,pin,0,1.259617063431584e-11
_19296_/B,_19296_/Y,pin,pin,0,1.095958046537504e-11
_19297_/A1,_19297_/Y,pin,pin,0,2.4173168675090118e-11
_19297_/A2,_19297_/Y,pin,pin,0,2.2390945000894114e-11
_19297_/B,_19297_/Y,pin,pin,0,2.3298063131504954e-11
_19298_/A,_19298_/Y,pin,pin,0,1.5024367167049135e-11
_19299_/A,_19299_/Y,pin,pin,0,2.4123501807249426e-11
_19299_/B,_19299_/Y,pin,pin,0,2.3873361620907474e-11
_19299_/C,_19299_/Y,pin,pin,0,2.3911317370561846e-11
_19300_/A,_19300_/Y,pin,pin,0,1.2237987533081363e-11
_19300_/B,_19300_/Y,pin,pin,0,1.533363019889933e-11
_19300_/C,_19300_/Y,pin,pin,0,1.587508943745597e-11
_19301_/A,_19301_/Y,pin,pin,0,3.663074704673974e-11
_19301_/B,_19301_/Y,pin,pin,0,4.045780030437207e-11
_19301_/C,_19301_/Y,pin,pin,0,3.958053676478279e-11
