src,tar,src_type,tar_type,is_net,arc_delay
_10070_/A1,_10070_/Y,pin,pin,0,3.3282800127043544e-11
_10070_/A2,_10070_/Y,pin,pin,0,2.5307459253220976e-11
_10070_/B1,_10070_/Y,pin,pin,0,3.677391724465906e-11
_10070_/B2,_10070_/Y,pin,pin,0,2.4992232242060375e-11
_10070_/C,_10070_/Y,pin,pin,0,2.419792144436883e-11
_10071_/A1,_10071_/Y,pin,pin,0,2.6752015533371143e-11
_10071_/A2,_10071_/Y,pin,pin,0,1.6056721924284645e-11
_10071_/B1,_10071_/Y,pin,pin,0,2.683263507219369e-11
_10071_/B2,_10071_/Y,pin,pin,0,1.5752990925599342e-11
_10071_/C,_10071_/Y,pin,pin,0,1.5583454665568652e-11
_10072_/A1,_10072_/Y,pin,pin,0,2.87189421549483e-11
_10072_/A2,_10072_/Y,pin,pin,0,2.0720355986547645e-11
_10072_/B1,_10072_/Y,pin,pin,0,3.192502512350259e-11
_10072_/B2,_10072_/Y,pin,pin,0,2.018644452983498e-11
_10072_/C,_10072_/Y,pin,pin,0,1.9549981425392993e-11
_10073_/A,_10073_/Y,pin,pin,0,1.97721145012153e-11
_10073_/B,_10073_/Y,pin,pin,0,1.7589346645863202e-11
_10074_/A,_10074_/Y,pin,pin,0,1.8497469181366633e-11
_10074_/B,_10074_/Y,pin,pin,0,1.987638179046236e-11
_10075_/A1,_10075_/Y,pin,pin,0,3.5368555306725113e-11
_10075_/A2,_10075_/Y,pin,pin,0,2.324888372096101e-11
_10075_/B1,_10075_/Y,pin,pin,0,2.929656170436168e-11
_10075_/B2,_10075_/Y,pin,pin,0,2.249748304317123e-11
_10075_/C,_10075_/Y,pin,pin,0,2.2262738527678572e-11
_10076_/A,_10076_/Y,pin,pin,0,1.9939603787544335e-11
_10076_/B,_10076_/Y,pin,pin,0,1.8862631942506702e-11
_10077_/A1,_10077_/Y,pin,pin,0,3.332083567397781e-11
_10077_/A2,_10077_/Y,pin,pin,0,2.1241609166056108e-11
_10077_/B1,_10077_/Y,pin,pin,0,3.5266338460626656e-11
_10077_/B2,_10077_/Y,pin,pin,0,2.0699530631218543e-11
_10077_/C,_10077_/Y,pin,pin,0,2.0862370858631962e-11
_10078_/A,_10078_/Y,pin,pin,0,1.8937771489868638e-11
_10078_/B,_10078_/Y,pin,pin,0,1.7003492364109363e-11
_10079_/A1,_10079_/Y,pin,pin,0,3.196453171594449e-11
_10079_/A2,_10079_/Y,pin,pin,0,2.393362938390986e-11
_10079_/B1,_10079_/Y,pin,pin,0,3.508014018160921e-11
