src,tar,src_type,tar_type,is_net,arc_delay
_1702_/B,_1702_/Z,pin,pin,0,5.961118404451682e-11
_1702_/S,_1702_/Z,pin,pin,0,6.082168102494734e-11
_1703_/A,_1703_/Z,pin,pin,0,5.602799474369036e-11
_1703_/B,_1703_/Z,pin,pin,0,5.881605619206809e-11
_1703_/S,_1703_/Z,pin,pin,0,6.265522128900969e-11
_1704_/A,_1704_/Z,pin,pin,0,5.7141985587705335e-11
_1704_/B,_1704_/Z,pin,pin,0,5.661520210975546e-11
_1704_/S,_1704_/Z,pin,pin,0,6.099045574137207e-11
_1705_/A,_1705_/Z,pin,pin,0,5.6139769916141447e-11
_1705_/B,_1705_/Z,pin,pin,0,5.6612086546392604e-11
_1705_/S,_1705_/Z,pin,pin,0,6.376556921372512e-11
_1706_/A,_1706_/Z,pin,pin,0,5.6204395304515486e-11
_1706_/B,_1706_/Z,pin,pin,0,5.6554230049021825e-11
_1706_/S,_1706_/Z,pin,pin,0,6.413578695907418e-11
_1707_/A,_1707_/Z,pin,pin,0,5.632934049759619e-11
_1707_/B,_1707_/Z,pin,pin,0,5.755364587689549e-11
_1707_/S,_1707_/Z,pin,pin,0,6.209237290999425e-11
_1708_/A,_1708_/Z,pin,pin,0,5.914595202494155e-11
_1708_/B,_1708_/Z,pin,pin,0,5.881667375362554e-11
_1708_/S,_1708_/Z,pin,pin,0,5.885882059519787e-11
_1709_/A,_1709_/Z,pin,pin,0,5.7891615112826145e-11
_1709_/B,_1709_/Z,pin,pin,0,6.06420608173508e-11
_1709_/S,_1709_/Z,pin,pin,0,5.764072205649562e-11
_1711_/A,_1711_/Z,pin,pin,0,5.93323307152005e-11
_1711_/B,_1711_/Z,pin,pin,0,6.060199564394964e-11
_1711_/S,_1711_/Z,pin,pin,0,5.980291956086958e-11
_1712_/A,_1712_/Z,pin,pin,0,5.850999545975455e-11
_1712_/B,_1712_/Z,pin,pin,0,5.6944452625495856e-11
_1712_/S,_1712_/Z,pin,pin,0,5.877058562031579e-11
_1713_/A,_1713_/Z,pin,pin,0,5.62648851121228e-11
_1713_/B,_1713_/Z,pin,pin,0,5.734262023548986e-11
_1713_/S,_1713_/Z,pin,pin,0,6.092994858653e-11
_1714_/A,_1714_/Z,pin,pin,0,5.6261720976502616e-11
_1714_/B,_1714_/Z,pin,pin,0,5.6714504620414274e-11
_1714_/S,_1714_/Z,pin,pin,0,6.382644412994409e-11
_1715_/A,_1715_/Z,pin,pin,0,5.794466989561542e-11
_1715_/B,_1715_/Z,pin,pin,0,5.839206895785765e-11
_1715_/S,_1715_/Z,pin,pin,0,6.550033432306535e-11
_1716_/A,_1716_/Z,pin,pin,0,6.261437202059739e-11
_1716_/B,_1716_/Z,pin,pin,0,6.277228736806251e-11
_1716_/S,_1716_/Z,pin,pin,0,6.590318568644449e-11
_1717_/A,_1717_/Z,pin,pin,0,5.84903653289004e-11
_1717_/B,_1717_/Z,pin,pin,0,5.986362794363487e-11
_1717_/S,_1717_/Z,pin,pin,0,5.904084859897907e-11
_1718_/A,_1718_/Z,pin,pin,0,6.034413940758654e-11
_1718_/B,_1718_/Z,pin,pin,0,6.145848413519062e-11
_1718_/S,_1718_/Z,pin,pin,0,5.776599337758981e-11
_1719_/A,_1719_/Z,pin,pin,0,6.029855087463787e-11
_1719_/B,_1719_/Z,pin,pin,0,5.895475080341939e-11
_1719_/S,_1719_/Z,pin,pin,0,5.988910062315611e-11
_1720_/A,_1720_/Z,pin,pin,0,5.6598024877896336e-11
_1720_/B,_1720_/Z,pin,pin,0,5.948575659830979e-11
_1720_/S,_1720_/Z,pin,pin,0,5.841377381798907e-11
_1722_/A,_1722_/Z,pin,pin,0,5.7001386249977415e-11
_1722_/B,_1722_/Z,pin,pin,0,5.671577790744564e-11
_1722_/S,_1722_/Z,pin,pin,0,6.018002762786523e-11
_1723_/A,_1723_/Z,pin,pin,0,5.6365398459767846e-11
_1723_/B,_1723_/Z,pin,pin,0,5.7359266641965334e-11
_1723_/S,_1723_/Z,pin,pin,0,6.385358214400227e-11
_1724_/A,_1724_/Z,pin,pin,0,5.630194921391052e-11
_1724_/B,_1724_/Z,pin,pin,0,5.905522598714796e-11
_1724_/S,_1724_/Z,pin,pin,0,6.385864059765822e-11
_1725_/A,_1725_/Z,pin,pin,0,5.703492539366195e-11
_1725_/B,_1725_/Z,pin,pin,0,5.7464293740094874e-11
_1725_/S,_1725_/Z,pin,pin,0,6.050437928450947e-11
_1726_/A,_1726_/Z,pin,pin,0,5.952922876861777e-11
_1726_/B,_1726_/Z,pin,pin,0,5.7157809735253196e-11
_1726_/S,_1726_/Z,pin,pin,0,5.997422697356924e-11
_1727_/A,_1727_/Z,pin,pin,0,6.117532175275997e-11
_1727_/B,_1727_/Z,pin,pin,0,5.6752030158646605e-11
_1727_/S,_1727_/Z,pin,pin,0,6.499608490306841e-11
_1728_/A,_1728_/Z,pin,pin,0,5.859105561833999e-11
_1728_/B,_1728_/Z,pin,pin,0,5.695007659900497e-11
_1728_/S,_1728_/Z,pin,pin,0,6.387224082970988e-11
_1729_/A,_1729_/Z,pin,pin,0,5.915842121728687e-11
_1729_/B,_1729_/Z,pin,pin,0,5.6957039779037544e-11
_1729_/S,_1729_/Z,pin,pin,0,6.383439610235797e-11
_1730_/A,_1730_/Z,pin,pin,0,5.6366696032927877e-11
_1730_/B,_1730_/Z,pin,pin,0,5.6975403561754234e-11
_1730_/S,_1730_/Z,pin,pin,0,5.987604162482896e-11
_1731_/A,_1731_/Z,pin,pin,0,5.7017245091994795e-11
_1731_/B,_1731_/Z,pin,pin,0,5.679604703212604e-11
_1731_/S,_1731_/Z,pin,pin,0,6.500669447184748e-11
_1733_/A,_1733_/Z,pin,pin,0,5.873028452452189e-11
_1733_/B,_1733_/Z,pin,pin,0,5.879829956256799e-11
_1733_/S,_1733_/Z,pin,pin,0,6.32524865817885e-11
_1734_/A,_1734_/Z,pin,pin,0,5.712321934914222e-11
_1734_/B,_1734_/Z,pin,pin,0,5.6486940125388685e-11
_1734_/S,_1734_/Z,pin,pin,0,5.785248322065506e-11
_1735_/A,_1735_/Z,pin,pin,0,5.6813959786738977e-11
_1735_/B,_1735_/Z,pin,pin,0,5.694335974970599e-11
_1735_/S,_1735_/Z,pin,pin,0,5.993566060125133e-11
