src,tar,src_type,tar_type,is_net,arc_delay
_073321_/A,_073321_/Y,pin,pin,0,1.3721949791711818e-11
_073322_/A,_073322_/Y,pin,pin,0,1.21024856802876e-11
_073323_/A,_073323_/Y,pin,pin,0,1.2132942220355325e-11
_073324_/A,_073324_/Y,pin,pin,0,1.4084456691210168e-11
_073325_/A,_073325_/Y,pin,pin,0,1.3485212946307001e-11
_073326_/A,_073326_/Y,pin,pin,0,1.704943651537061e-11
_073327_/A,_073327_/Y,pin,pin,0,1.5361141178504845e-11
_073328_/A,_073328_/Y,pin,pin,0,1.5888804161257042e-11
_073329_/A,_073329_/Y,pin,pin,0,1.5390858726371803e-11
_073330_/A,_073330_/Y,pin,pin,0,1.493432114085813e-11
_073331_/A,_073331_/Y,pin,pin,0,1.4397883059402705e-11
_073332_/A,_073332_/Y,pin,pin,0,1.5020642715746213e-11
_073333_/A,_073333_/Y,pin,pin,0,1.4488465982509524e-11
_073334_/A,_073334_/Y,pin,pin,0,1.5110093731784957e-11
_073335_/A,_073335_/Y,pin,pin,0,1.6103618438734202e-11
_073336_/A,_073336_/Y,pin,pin,0,1.0715314052722746e-11
_073337_/A,_073337_/Y,pin,pin,0,1.3226334090454817e-11
_073338_/A,_073338_/Y,pin,pin,0,1.2787603441422046e-11
_073339_/A,_073339_/Y,pin,pin,0,1.272238998178965e-11
_073340_/A,_073340_/Y,pin,pin,0,1.347064387119401e-11
_073341_/A,_073341_/Y,pin,pin,0,1.2190958312285893e-11
_073342_/A,_073342_/Y,pin,pin,0,1.3140077567697084e-11
_073343_/A,_073343_/Y,pin,pin,0,1.2635540183603133e-11
_073344_/A,_073344_/Y,pin,pin,0,1.1842632777203654e-11
_073345_/A,_073345_/Y,pin,pin,0,1.2176754396464595e-11
_073346_/A,_073346_/Y,pin,pin,0,1.3190109594829469e-11
_073347_/A,_073347_/Y,pin,pin,0,1.3034118923060944e-11
_073348_/A,_073348_/Y,pin,pin,0,1.1933318916357294e-11
_073349_/A,_073349_/Y,pin,pin,0,1.2707020331792496e-11
_073350_/A,_073350_/Y,pin,pin,0,1.2630829542004118e-11
_073351_/A,_073351_/Y,pin,pin,0,1.2814105679326282e-11
_073352_/A,_073352_/Y,pin,pin,0,1.1719445726365851e-11
_073353_/A,_073353_/Y,pin,pin,0,1.2537850965776975e-11
_073354_/A,_073354_/Y,pin,pin,0,1.669234542256426e-11
_073355_/A,_073355_/Y,pin,pin,0,1.2098575613572748e-11
_073356_/A,_073356_/Y,pin,pin,0,1.3658177019926221e-11
_073357_/A,_073357_/Y,pin,pin,0,1.3154180002195037e-11
_073358_/A,_073358_/Y,pin,pin,0,1.2723435152683926e-11
_073359_/A,_073359_/Y,pin,pin,0,1.2912004798693033e-11
_073360_/A,_073360_/Y,pin,pin,0,1.3098300222225134e-11
_073361_/A,_073361_/Y,pin,pin,0,1.4749364923849484e-11
_073362_/A,_073362_/Y,pin,pin,0,1.3562881720496911e-11
_073363_/A,_073363_/Y,pin,pin,0,1.1929847734681864e-11
_073364_/A,_073364_/Y,pin,pin,0,1.2928961720670706e-11
_073365_/A,_073365_/Y,pin,pin,0,1.652536094076673e-11
_073366_/A,_073366_/Y,pin,pin,0,1.1475077832390213e-11
_073367_/A,_073367_/Y,pin,pin,0,1.1569993227378284e-11
_073368_/A,_073368_/Y,pin,pin,0,1.2582520962645116e-11
_073369_/A,_073369_/Y,pin,pin,0,1.2463383623761981e-11
_073370_/A,_073370_/Y,pin,pin,0,1.333881876480758e-11
_073371_/A,_073371_/Y,pin,pin,0,1.3048311563179649e-11
_073372_/A,_073372_/Y,pin,pin,0,1.2984596904630497e-11
_073373_/A,_073373_/Y,pin,pin,0,1.2051389400302703e-11
_073374_/A,_073374_/Y,pin,pin,0,1.139718614623364e-11
_073375_/A,_073375_/Y,pin,pin,0,1.2496875929912665e-11
_073376_/A,_073376_/Y,pin,pin,0,1.6124476753809347e-11
_073377_/A,_073377_/Y,pin,pin,0,1.608962268973002e-11
_073378_/A,_073378_/Y,pin,pin,0,1.6355901008568985e-11
_073379_/A,_073379_/Y,pin,pin,0,1.1449334536006717e-11
_073380_/A,_073380_/Y,pin,pin,0,1.1551260815922948e-11
_073381_/A,_073381_/Y,pin,pin,0,1.2360701871771962e-11
_073382_/A,_073382_/Y,pin,pin,0,1.5833662506126167e-11
_073383_/A,_073383_/Y,pin,pin,0,1.4040020882011284e-11
_073384_/A,_073384_/Y,pin,pin,0,1.486669988504108e-11
_073385_/A,_073385_/Y,pin,pin,0,1.4246311595689232e-11
_073386_/A,_073386_/Y,pin,pin,0,1.395535596804276e-11
_073387_/A,_073387_/Y,pin,pin,0,1.233709575471087e-11
_073388_/A,_073388_/Y,pin,pin,0,1.4865525477247843e-11
_073389_/A,_073389_/Y,pin,pin,0,1.4420908044099345e-11
_073390_/A,_073390_/Y,pin,pin,0,1.6396363433646144e-11
_073391_/A,_073391_/Y,pin,pin,0,1.1138595254478467e-11
_073392_/A,_073392_/Y,pin,pin,0,1.149393861338277e-11
_073393_/A,_073393_/Y,pin,pin,0,1.3615417820966869e-11
_073394_/A,_073394_/Y,pin,pin,0,1.3739701217041489e-11
_073395_/A,_073395_/Y,pin,pin,0,1.2960924000715579e-11
_073396_/A,_073396_/Y,pin,pin,0,1.4749514110068418e-11
_073397_/A,_073397_/Y,pin,pin,0,1.1826908376255663e-11
_073398_/A,_073398_/Y,pin,pin,0,1.4354371857816517e-11
_073399_/A,_073399_/Y,pin,pin,0,1.3368767030896844e-11
_073400_/A,_073400_/Y,pin,pin,0,1.264391542854515e-11
_073401_/A,_073401_/Y,pin,pin,0,1.5660474653178547e-11
_073402_/A,_073402_/Y,pin,pin,0,1.5639619807550353e-11
_073403_/A,_073403_/Y,pin,pin,0,1.5400646036223264e-11
_073404_/A,_073404_/Y,pin,pin,0,1.2495700654757691e-11
