src,tar,src_type,tar_type
clkbuf_6_12__f_clk_i,clkbuf_leaf_91_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_75_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_73_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_72_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_71_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_70_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_69_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_68_clk_i,cell,cell
clkbuf_6_12__f_clk_i,clkbuf_leaf_67_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_112_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_111_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_110_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_93_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_90_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_89_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_88_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_87_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_86_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_85_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_84_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_83_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_79_clk_i,cell,cell
clkbuf_6_13__f_clk_i,clkbuf_leaf_74_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_762_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_761_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_758_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_755_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_754_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_753_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_752_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_751_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_750_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_749_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_748_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_747_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_99_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_95_clk_i,cell,cell
clkbuf_6_14__f_clk_i,clkbuf_leaf_94_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_307_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_306_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_305_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_107_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_106_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_105_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_104_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_103_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_102_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_101_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_100_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_98_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_97_clk_i,cell,cell
clkbuf_6_15__f_clk_i,clkbuf_leaf_96_clk_i,cell,cell
