src,tar,src_type,tar_type,is_net,arc_delay
_16630_/B,_16630_/Z,pin,pin,0,6.23137375033167e-11
_16630_/S,_16630_/Z,pin,pin,0,6.178175332438585e-11
_16631_/A,_16631_/ZN,pin,pin,0,2.1711656778000687e-11
_16631_/B1,_16631_/ZN,pin,pin,0,3.048891347723348e-11
_16631_/B2,_16631_/ZN,pin,pin,0,3.1939447614481864e-11
_16632_/A1,_16632_/ZN,pin,pin,0,3.151506833276585e-11
_16632_/A2,_16632_/ZN,pin,pin,0,3.1728935451225126e-11
_16634_/A1,_16634_/ZN,pin,pin,0,2.875249691114412e-11
_16634_/A2,_16634_/ZN,pin,pin,0,2.8350613523464574e-11
_16634_/A3,_16634_/ZN,pin,pin,0,2.3691113307244827e-11
_16636_/A1,_16636_/ZN,pin,pin,0,3.972336695690082e-11
_16636_/A2,_16636_/ZN,pin,pin,0,5.774583589079896e-11
_16636_/A3,_16636_/ZN,pin,pin,0,5.611383233072864e-11
_16637_/A1,_16637_/ZN,pin,pin,0,6.678042147045815e-11
_16637_/A2,_16637_/ZN,pin,pin,0,8.862584971458531e-11
_16637_/A3,_16637_/ZN,pin,pin,0,9.850627258334299e-11
_16637_/A4,_16637_/ZN,pin,pin,0,1.0203724670754255e-10
_16638_/A1,_16638_/ZN,pin,pin,0,6.829388443652107e-11
_16638_/A2,_16638_/ZN,pin,pin,0,6.911018285427062e-11
_16639_/A1,_16639_/ZN,pin,pin,0,3.713213417300132e-11
_16639_/A2,_16639_/ZN,pin,pin,0,3.6360494476417315e-11
_16640_/A,_16640_/ZN,pin,pin,0,4.0111965832201335e-11
_16640_/B1,_16640_/ZN,pin,pin,0,3.076192425788271e-11
_16640_/B2,_16640_/ZN,pin,pin,0,3.1512167875114017e-11
_16641_/A1,_16641_/ZN,pin,pin,0,3.467703207915562e-11
_16641_/A2,_16641_/ZN,pin,pin,0,2.8997427722887714e-11
_16642_/A1,_16642_/ZN,pin,pin,0,4.2757703627716026e-11
_16642_/A2,_16642_/ZN,pin,pin,0,4.9847535821267996e-11
_16643_/A1,_16643_/ZN,pin,pin,0,3.3857666670300546e-11
_16643_/A2,_16643_/ZN,pin,pin,0,3.309579346688629e-11
_16644_/A1,_16644_/ZN,pin,pin,0,5.4711703917353915e-11
_16644_/A2,_16644_/ZN,pin,pin,0,6.060505569616126e-11
_16645_/A,_16645_/ZN,pin,pin,0,7.236836824242587e-11
_16645_/B1,_16645_/ZN,pin,pin,0,7.329364892783019e-11
_16645_/B2,_16645_/ZN,pin,pin,0,7.943368879326229e-11
_16645_/C1,_16645_/ZN,pin,pin,0,4.7352517740240074e-11
_16645_/C2,_16645_/ZN,pin,pin,0,5.575035919025417e-11
_16646_/A1,_16646_/ZN,pin,pin,0,3.0778251475238605e-11
_16646_/A2,_16646_/ZN,pin,pin,0,3.0689967928099193e-11
_16646_/A3,_16646_/ZN,pin,pin,0,3.427251191179259e-11
_16647_/A1,_16647_/ZN,pin,pin,0,2.7245736916592378e-11
_16647_/A2,_16647_/ZN,pin,pin,0,2.8396431039912073e-11
_16648_/A1,_16648_/ZN,pin,pin,0,2.926583628215518e-11
_16648_/A2,_16648_/ZN,pin,pin,0,3.242540264070115e-11
_16649_/A1,_16649_/ZN,pin,pin,0,3.036165069358887e-11
_16649_/A2,_16649_/ZN,pin,pin,0,3.7060538665700804e-11
_16649_/A3,_16649_/ZN,pin,pin,0,3.8194319235129726e-11
_16650_/A1,_16650_/ZN,pin,pin,0,3.4552135458332245e-11
_16650_/A2,_16650_/ZN,pin,pin,0,4.695552280331583e-11
_16650_/A3,_16650_/ZN,pin,pin,0,5.326443799913427e-11
_16651_/A,_16651_/ZN,pin,pin,0,2.401914951655204e-11
_16651_/B1,_16651_/ZN,pin,pin,0,2.627240959507393e-11
_16651_/B2,_16651_/ZN,pin,pin,0,3.299044717963717e-11
