pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_28049_/Z,257478,323562,0,-1,0,0,1,2.532959871579324e-14,2.2699998825093104e-10,0,_28049_,_03375_,2.262144291331758e-11,-3.7716385570263355e-11,3.9806938301190087e-10,3.754874744466008e-10,-1
_28050_/A1,256635,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28050_,net439,2.4869724335463417e-11,1.4262424574695842e-11,3.484234289974353e-10,3.1649227683061554e-10,1.679872057532342e-15
_28050_/A2,257015,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28050_,_02920_,1.8288100200880564e-11,-5.835915084517751e-12,3.678718718536089e-10,3.509619816988163e-10,1.617460023000685e-15
_28050_/A3,257395,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28050_,net2526,2.2789466494477217e-11,-5.2804260963768e-11,4.120210284064285e-10,4.0690364966344816e-10,1.5734389795780501e-15
_28050_/B1,255985,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28050_,_03375_,2.2621446382764532e-11,-3.7716385570263355e-11,3.981228680061122e-10,3.7553268827927866e-10,1.6512750605627343e-15
_28050_/B2,255605,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28050_,_01889_,2.0810009965233078e-11,2.5985491536317795e-11,3.320584363031287e-10,3.518028091065162e-10,1.6119989898314997e-15
_28050_/B3,255225,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28050_,_01823_,2.6498549882125744e-11,2.931313525245116e-11,3.258246450421609e-10,3.4238045731882494e-10,1.581480075104572e-15
_28050_/ZN,256870,325716,0,-1,0,0,1,1.1482199909027425e-14,2.2699998825093104e-10,0,_28050_,_03377_,5.722429127774653e-11,-5.2804260963768e-11,4.675668741072059e-10,4.3869474719571144e-10,-1
_28051_/A,258645,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28051_,net616,2.220484907056175e-11,4.920705509725565e-11,3.490155942031947e-10,3.129428938208889e-10,1.6775300114331838e-15
_28051_/B1,258265,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28051_,_01933_,4.1333204220395103e-11,-8.795991712773343e-12,3.7936168095775713e-10,3.7184619272601083e-10,1.5816199414199874e-15
_28051_/B2,257885,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28051_,_02024_,5.756970941628303e-11,-2.611150184961275e-11,4.443141965460029e-10,3.8114669753674946e-10,1.6282969625278565e-15
_28051_/C1,259675,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28051_,_03377_,5.722429127774653e-11,-5.2804260963768e-11,4.67593297415192e-10,4.3871731247868695e-10,1.632251018204758e-15
_28051_/C2,259010,326025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28051_,_01967_,2.5633785025180877e-11,3.8657049783452635e-11,3.8345077113532966e-10,3.401089687660175e-10,1.7067450248169319e-15
_28051_/ZN,259173,325650,0,-1,0,0,1,1.3809200161943487e-14,2.2699998825093104e-10,0,_28051_,_03378_,4.2145561346407234e-11,-5.280428871934362e-11,4.873169645591702e-10,4.901273831237063e-10,-1
_28052_/A1,286710,342680,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28052_,_01892_,3.2193865628915574e-11,-4.689798549506463e-11,3.852143048987955e-10,4.1367573255790546e-10,3.293307085846793e-15
_28052_/A2,286825,342986,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_28052_,_01988_,2.4761279832086203e-11,-7.550340908046849e-11,4.130688291414941e-10,4.540635645255975e-10,3.346923212616806e-15
