src,tar,src_type,tar_type,is_net,arc_delay
_079489_/A1,_079489_/ZN,pin,pin,0,1.891850912039139e-11
_079489_/A2,_079489_/ZN,pin,pin,0,2.2886081918471746e-11
_079490_/A,_079490_/ZN,pin,pin,0,2.403183554933186e-11
_079491_/A1,_079491_/ZN,pin,pin,0,3.106416512910215e-11
_079491_/A2,_079491_/ZN,pin,pin,0,2.79671962671868e-11
_079492_/A,_079492_/Z,pin,pin,0,3.5315958490933497e-11
_079493_/A1,_079493_/ZN,pin,pin,0,3.439991000386833e-11
_079493_/A2,_079493_/ZN,pin,pin,0,2.9129493955837304e-11
_079494_/A,_079494_/ZN,pin,pin,0,2.2693373222248958e-11
_079495_/A1,_079495_/ZN,pin,pin,0,1.8973021070900487e-11
_079495_/A2,_079495_/ZN,pin,pin,0,2.7670695595949368e-11
_079496_/A,_079496_/ZN,pin,pin,0,2.393412031065356e-11
_079497_/A1,_079497_/ZN,pin,pin,0,2.3218029929217288e-11
_079497_/A2,_079497_/ZN,pin,pin,0,1.866210831702464e-11
_079498_/A,_079498_/ZN,pin,pin,0,1.744805341874489e-11
_079499_/A,_079499_/Z,pin,pin,0,2.684973597621987e-11
_079500_/A1,_079500_/ZN,pin,pin,0,1.4513895293943868e-11
_079500_/A2,_079500_/ZN,pin,pin,0,1.8645331806288468e-11
_079501_/A,_079501_/ZN,pin,pin,0,1.3733954945527316e-11
_079502_/A,_079502_/ZN,pin,pin,0,1.977470097391798e-11
_079503_/A,_079503_/ZN,pin,pin,0,2.4339752435764694e-11
_079504_/A,_079504_/ZN,pin,pin,0,2.126518926226506e-11
_079505_/A,_079505_/ZN,pin,pin,0,2.5994158214803775e-11
_079506_/A,_079506_/ZN,pin,pin,0,2.8659538284236952e-11
_079507_/A,_079507_/Z,pin,pin,0,2.5531816244539485e-11
_079508_/A,_079508_/Z,pin,pin,0,4.1807307615826517e-11
_079509_/A1,_079509_/ZN,pin,pin,0,2.8033219842682477e-11
_079509_/A2,_079509_/ZN,pin,pin,0,3.592819791675694e-11
_079510_/A,_079510_/ZN,pin,pin,0,3.149564289928186e-11
_079511_/A,_079511_/Z,pin,pin,0,4.050256310894618e-11
_079512_/A1,_079512_/ZN,pin,pin,0,2.4469310258568022e-11
_079512_/A2,_079512_/ZN,pin,pin,0,2.920459360455929e-11
_079513_/A,_079513_/Z,pin,pin,0,3.647889976199359e-11
_079514_/A1,_079514_/ZN,pin,pin,0,1.5039049866549803e-11
_079514_/A2,_079514_/ZN,pin,pin,0,1.9965754743944686e-11
_079515_/A,_079515_/ZN,pin,pin,0,1.6384071183095372e-11
_079516_/A1,_079516_/ZN,pin,pin,0,2.2871473812080545e-11
_079516_/A2,_079516_/ZN,pin,pin,0,2.6040938502780442e-11
_079517_/A,_079517_/ZN,pin,pin,0,3.4191947884121277e-11
_079518_/A1,_079518_/ZN,pin,pin,0,2.494315691492499e-11
_079518_/A2,_079518_/ZN,pin,pin,0,2.9496769610171114e-11
_079519_/A,_079519_/Z,pin,pin,0,4.6509331108612884e-11
_079520_/A1,_079520_/ZN,pin,pin,0,2.222043209154645e-11
_079520_/A2,_079520_/ZN,pin,pin,0,2.5372003109591645e-11
_079521_/A,_079521_/ZN,pin,pin,0,3.4676112675713355e-11
_079522_/A1,_079522_/ZN,pin,pin,0,2.0279439585935144e-11
_079522_/A2,_079522_/ZN,pin,pin,0,2.2996483189929862e-11
_079523_/A,_079523_/ZN,pin,pin,0,4.544902995617939e-11
_079524_/A1,_079524_/ZN,pin,pin,0,1.8785755936945314e-11
_079524_/A2,_079524_/ZN,pin,pin,0,2.0026485678115158e-11
