src,tar,src_type,tar_type
_094861_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[0\]$_DFFE_PP_,cell,cell
_094865_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[10\]$_DFFE_PP_,cell,cell
_094868_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[17\]$_DFFE_PP_,cell,cell
_094873_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[18\]$_DFFE_PP_,cell,cell
_094877_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[20\]$_DFFE_PP_,cell,cell
_094880_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[21\]$_DFFE_PP_,cell,cell
_094889_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[22\]$_DFFE_PP_,cell,cell
_094894_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[23\]$_DFFE_PP_,cell,cell
_094900_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[24\]$_DFFE_PP_,cell,cell
_094903_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[27\]$_DFFE_PP_,cell,cell
_094910_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[28\]$_DFFE_PP_,cell,cell
_094914_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[29\]$_DFFE_PP_,cell,cell
_094918_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[30\]$_DFFE_PP_,cell,cell
_094921_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[7\]$_DFFE_PP_,cell,cell
_094923_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[0\]$_DFFE_PP_,cell,cell
_094945_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[10\]$_DFFE_PP_,cell,cell
_094962_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[11\]$_DFFE_PP_,cell,cell
_094975_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[12\]$_DFFE_PP_,cell,cell
_094986_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[13\]$_DFFE_PP_,cell,cell
_094994_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[14\]$_DFFE_PP_,cell,cell
_095009_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[15\]$_DFFE_PP_,cell,cell
