src,tar,src_type,tar_type
_100221_,net129120,cell,net
net189018,_100222_,net,cell
net54581,_100222_,net,cell
net189032,_100222_,net,cell
net54584,_100222_,net,cell
_100222_,net54743,cell,net
net189000,_100223_,net,cell
net54544,_100223_,net,cell
net189014,_100223_,net,cell
net54581,_100223_,net,cell
_100223_,net54883,cell,net
net188996,_100224_,net,cell
net54544,_100224_,net,cell
net189010,_100224_,net,cell
net54581,_100224_,net,cell
_100224_,net54809,cell,net
net189006,_100225_,net,cell
net54544,_100225_,net,cell
net189020,_100225_,net,cell
net54581,_100225_,net,cell
_100225_,net54694,cell,net
net189009,_100226_,net,cell
net54544,_100226_,net,cell
net189023,_100226_,net,cell
net54581,_100226_,net,cell
_100226_,net54836,cell,net
net188999,_100227_,net,cell
net54544,_100227_,net,cell
net189013,_100227_,net,cell
net54581,_100227_,net,cell
_100227_,net54618,cell,net
net188997,_100228_,net,cell
net54544,_100228_,net,cell
net189025,_100228_,net,cell
net54584,_100228_,net,cell
_100228_,net54679,cell,net
net189019,_100229_,net,cell
net54581,_100229_,net,cell
net189033,_100229_,net,cell
net54584,_100229_,net,cell
_100229_,net54719,cell,net
net128630,_10022_,net,cell
_10022_,net103672,cell,net
net54541,_100230_,net,cell
net54643,_100230_,net,cell
_100230_,net54644,cell,net
net189012,_100231_,net,cell
net54581,_100231_,net,cell
net189026,_100231_,net,cell
net54584,_100231_,net,cell
_100231_,net54587,cell,net
net188998,_100232_,net,cell
net54544,_100232_,net,cell
net189040,_100232_,net,cell
net54579,_100232_,net,cell
_100232_,net54580,cell,net
net189027,_100233_,net,cell
net54584,_100233_,net,cell
net189041,_100233_,net,cell
net54579,_100233_,net,cell
_100233_,net54615,cell,net
net189024,_100234_,net,cell
net54584,_100234_,net,cell
net189038,_100234_,net,cell
net54579,_100234_,net,cell
_100234_,net54812,cell,net
net189011,_100235_,net,cell
net54581,_100235_,net,cell
net189039,_100235_,net,cell
net54579,_100235_,net,cell
_100235_,net54674,cell,net
net7634,_100236_,net,cell
net7713,_100236_,net,cell
_100236_,net7720,cell,net
net7720,_100237_,net,cell
net7629,_100237_,net,cell
_100237_,net25116,cell,net
net189028,_100238_,net,cell
net54584,_100238_,net,cell
net189042,_100238_,net,cell
net54579,_100238_,net,cell
_100238_,net54886,cell,net
net189034,_100239_,net,cell
net54584,_100239_,net,cell
net189048,_100239_,net,cell
net54579,_100239_,net,cell
_100239_,net54697,cell,net
net128632,_10023_,net,cell
_10023_,net103638,cell,net
net189005,_100240_,net,cell
net54544,_100240_,net,cell
net189047,_100240_,net,cell
net54579,_100240_,net,cell
_100240_,net54716,cell,net
net189037,_100241_,net,cell
net54584,_100241_,net,cell
net189051,_100241_,net,cell
net54579,_100241_,net,cell
_100241_,net54839,cell,net
net189004,_100242_,net,cell
net54544,_100242_,net,cell
net189046,_100242_,net,cell
net54579,_100242_,net,cell
_100242_,net54740,cell,net
net189008,_100243_,net,cell
net54543,_100243_,net,cell
net189022,_100243_,net,cell
net189052,_100243_,net,cell
_100243_,net54664,cell,net
net189030,_100244_,net,cell
net54543,_100244_,net,cell
net189044,_100244_,net,cell
net189052,_100244_,net,cell
_100244_,net54762,cell,net
net189036,_100245_,net,cell
net54584,_100245_,net,cell
_100245_,net54666,cell,net
net189002,_100246_,net,cell
net54543,_100246_,net,cell
net189016,_100246_,net,cell
net189052,_100246_,net,cell
_100246_,net54758,cell,net
net189035,_100247_,net,cell
net54543,_100247_,net,cell
net189049,_100247_,net,cell
net189052,_100247_,net,cell
_100247_,net54643,cell,net
net189001,_100248_,net,cell
net54543,_100248_,net,cell
net189015,_100248_,net,cell
net189052,_100248_,net,cell
_100248_,net54797,cell,net
net189029,_100249_,net,cell
net54543,_100249_,net,cell
net189043,_100249_,net,cell
net189052,_100249_,net,cell
_100249_,net54800,cell,net
net128631,_10024_,net,cell
_10024_,net103669,cell,net
net189031,_100250_,net,cell
net54543,_100250_,net,cell
net189045,_100250_,net,cell
net189052,_100250_,net,cell
_100250_,net54779,cell,net
net189003,_100251_,net,cell
net54543,_100251_,net,cell
net189017,_100251_,net,cell
net189052,_100251_,net,cell
_100251_,net54776,cell,net
net164501,_100252_,net,cell
_100252_,net6265,cell,net
net54579,_100253_,net,cell
_100253_,net54646,cell,net
net189052,_100254_,net,cell
net189053,_100254_,net,cell
_100254_,net54579,cell,net
net54541,_100255_,net,cell
net54543,_100255_,net,cell
_100255_,net54544,cell,net
net189053,_100256_,net,cell
net54543,_100256_,net,cell
_100256_,net54584,cell,net
net189052,_100257_,net,cell
net54541,_100257_,net,cell
_100257_,net54581,cell,net
net189053,_100258_,net,cell
_100258_,net54541,cell,net
net189050,_100259_,net,cell
_100259_,net54661,cell,net
net143148,_10025_,net,cell
_10025_,net103090,cell,net
net105740,_100260_,net,cell
net105741,_100260_,net,cell
_100260_,net105743,cell,net
net105739,_100261_,net,cell
_100261_,net105740,cell,net
net105743,_100262_,net,cell
net105755,_100262_,net,cell
net162047,_100262_,net,cell
net105740,_100262_,net,cell
_100262_,net105756,cell,net
net105754,_100263_,net,cell
_100263_,net105755,cell,net
net168842,_100264_,net,cell
_100264_,net120342,cell,net
net189052,_100265_,net,cell
_100265_,net54543,cell,net
net316,_100266_,net,cell
net38768,_100266_,net,cell
net8724,_100266_,net,cell
net177093,_100266_,net,cell
_100266_,net38792,cell,net
net15201,_100267_,net,cell
net8724,_100267_,net,cell
net177139,_100267_,net,cell
net316,_100267_,net,cell
_100267_,net15222,cell,net
net99386,_100268_,net,cell
net99421,_100268_,net,cell
_100268_,net99422,cell,net
net99425,_100269_,net,cell
_100269_,net99426,cell,net
net143152,_10026_,net,cell
_10026_,net103074,cell,net
net99430,_100270_,net,cell
_100270_,net99431,cell,net
net99432,_100271_,net,cell
net99434,_100271_,net,cell
net100480,_100271_,net,cell
_100271_,net100481,cell,net
net99422,_100272_,net,cell
net99426,_100272_,net,cell
_100272_,net99432,cell,net
net99431,_100272_,net,cell
net99427,_100273_,net,cell
net99431,_100273_,net,cell
net99432,_100273_,net,cell
