pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_17176_/A2,349448,219590,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17176_,_10486_,2.2637731966757002e-11,-1.3942480503459365e-10,9.636562658954517e-10,9.37467214967569e-10,6.683365663060761e-15
_17176_/ZN,349445,220240,0,-1,0,0,1,1.0681099695030241e-13,2.2699998825093104e-10,0,_17176_,_11265_,6.903922572520926e-11,-1.3942480503459365e-10,1.031570162624007e-09,9.9363495209559e-10,-1
_17177_/A,358950,233625,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17177_,_11265_,6.905263166823161e-11,-1.3942480503459365e-10,1.0332039668270454e-09,9.952232371546188e-10,3.4018920510035843e-15
_17177_/Z,360400,233753,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_17177_,_11266_,2.1616900977572406e-11,-1.3942480503459365e-10,1.0789452664639043e-09,1.0337495304213462e-09,-1
_17178_/A,384785,200025,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17178_,cs_registers_i.pc_id_i\[11\],1.248315339985595e-11,2.9155955427739855e-10,5.44920553124939e-10,5.375153655506892e-10,1.700229965024007e-15
_17178_/ZN,385115,200200,0,-1,0,0,1,6.072999904609827e-14,2.2699998825093104e-10,0,_17178_,_11267_,1.514346113784537e-11,2.9155955427739855e-10,5.596092478299397e-10,5.588173257464746e-10,-1
_17179_/A,125630,194425,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17179_,_10500_,1.098511125813273e-11,-2.386859876413183e-10,6.109620032113128e-10,5.998213592484092e-10,6.585178027331516e-15
_17179_/Z,128651,194553,0,-1,0,0,1,4.840089917398926e-13,2.2699998825093104e-10,0,_17179_,_11268_,1.3309518417936594e-11,-2.386859876413183e-10,6.396568830169258e-10,6.283128461959109e-10,-1
_17180_/A,129810,236775,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17180_,_11268_,1.3345794087904483e-11,-2.3270357862870128e-10,6.415568076789668e-10,6.300972521522397e-10,3.4018920510035843e-15
_17180_/Z,131260,236646,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_17180_,_11269_,1.9259656369730038e-11,-2.3270357862870128e-10,6.773152039230013e-10,6.616474590437349e-10,-1
_17181_/A,116510,236775,0,-1,0,0,0,0.0,2.2699998825093104e-10,0,_17181_,_11269_,1.9311640828134635e-11,-2.2101129260043706e-10,6.791868178979144e-10,6.633890103913131e-10,3.4018920510035843e-15
_17181_/Z,117960,236646,0,-1,0,0,1,2.4230999693709843e-13,2.2699998825093104e-10,0,_17181_,_11270_,1.7646460681586262e-11,-2.2101132035601267e-10,7.149280056850671e-10,6.954621323274068e-10,-1
