pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_22027_/A2,44805,311070,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22027_,net424,1.4999483599620334e-10,-3.2108951053544388e-09,3.300895334845677e-09,2.974185120407924e-09,1.9809999994568894e-15
_22027_/A3,45305,311640,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22027_,_01378_,7.435807525268956e-11,-4.898250249851799e-09,4.748399895504463e-09,5.046169704314707e-09,1.8140000423674156e-15
_22027_/B1,45792,312007,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22027_,_01162_,1.2239703695016146e-09,-4.031507572221926e-09,3.962362438159062e-09,3.454025288007756e-09,1.7749999984978675e-15
_22027_/C1,46682,311755,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22027_,_01284_,6.959949838680757e-10,-3.6661123026249243e-09,3.6400444880513305e-09,3.3459586212813974e-09,1.7509999552121273e-15
_22027_/Y,46144,311364,0,-1,0,0,1,2.930700116181989e-14,1.4811999404784615e-09,0,_22027_,_01599_,2.954783362429936e-10,-4.898250249851799e-09,5.32481037041066e-09,4.856612889625467e-09,-1
_22028_/A,43480,306200,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22028_,_01147_,1.4799298453382903e-09,-4.108557050130912e-09,4.119220076148622e-09,3.391708469635546e-09,2.5510000216415933e-15
_22028_/B,42608,305947,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22028_,_01202_,1.400091931280656e-09,-4.042124412961812e-09,4.0983523241777675e-09,3.4655014413687013e-09,2.529999957296791e-15
_22028_/C,42117,306200,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22028_,net426,1.8192897188740176e-10,-3.560248762468632e-09,3.64705110555974e-09,3.2228300028691592e-09,2.494999920641533e-15
_22028_/Y,42657,306016,0,-1,0,0,1,5.2195000302098296e-14,1.488546952366221e-09,0,_22028_,_01600_,1.7249904282756745e-10,-4.108557050130912e-09,3.756860156300945e-09,4.256041297168167e-09,-1
_22029_/A1,41650,308645,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22029_,_01225_,2.499757623120047e-10,-3.822552940846435e-09,3.833205752812319e-09,4.0067904549800915e-09,1.8179999437025873e-15
_22029_/A2,42147,308716,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22029_,_01600_,1.7249904282756745e-10,-4.108557494220122e-09,3.756926325593213e-09,4.256101249211497e-09,1.8090000068797735e-15
_22029_/B1,43022,308880,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22029_,_01143_,2.2613581840413843e-10,-4.115634943957502e-09,3.748451327112434e-09,4.309864021223575e-09,1.6949999600911854e-15
