src,tar,src_type,tar_type,is_net,arc_delay
_14124_/A1,_14124_/Y,pin,pin,0,2.023003708995219e-10
_14124_/A2,_14124_/Y,pin,pin,0,2.3728666254108077e-10
_14124_/B1,_14124_/Y,pin,pin,0,1.4657715319277287e-10
_14125_/A1,_14125_/Y,pin,pin,0,1.280352629473569e-10
_14125_/A2,_14125_/Y,pin,pin,0,1.5224746463537997e-10
_14125_/B1,_14125_/Y,pin,pin,0,1.4531481573598626e-10
_14126_/A1,_14126_/Y,pin,pin,0,2.6504076711120206e-10
_14126_/A2,_14126_/Y,pin,pin,0,2.456776726500465e-10
_14126_/B1,_14126_/Y,pin,pin,0,1.9877724466432767e-10
_14127_/A0,_14127_/X,pin,pin,0,4.419632437802079e-10
_14127_/A1,_14127_/X,pin,pin,0,3.492482414380049e-10
_14127_/S,_14127_/X,pin,pin,0,4.3721645748284743e-10
_14128_/A,_14128_/Y,pin,pin,0,1.7656395789877877e-10
_14128_/B,_14128_/Y,pin,pin,0,1.0096884439647624e-10
_14129_/A1,_14129_/Y,pin,pin,0,2.0095930475250157e-10
_14129_/A2,_14129_/Y,pin,pin,0,1.6471451980137886e-10
_14129_/B1,_14129_/Y,pin,pin,0,1.36645042503325e-10
_14130_/A,_14130_/Y,pin,pin,0,1.420658590767232e-10
_14130_/B,_14130_/Y,pin,pin,0,1.6375040212679437e-10
_14131_/A,_14131_/Y,pin,pin,0,1.3378773089378626e-10
_14131_/B,_14131_/Y,pin,pin,0,1.693504364519427e-10
_14132_/A,_14132_/Y,pin,pin,0,1.1957987378075075e-10
_14132_/B,_14132_/Y,pin,pin,0,1.192704268682121e-10
_14132_/C,_14132_/Y,pin,pin,0,1.1573201424974755e-10
_14133_/A1,_14133_/Y,pin,pin,0,3.5453853741707064e-10
_14133_/A2,_14133_/Y,pin,pin,0,3.223488143078157e-10
_14133_/B1,_14133_/Y,pin,pin,0,2.792771014448192e-10
_14133_/C1,_14133_/Y,pin,pin,0,2.5821128568637164e-10
_14134_/A1,_14134_/Y,pin,pin,0,2.3217229527805472e-10
_14134_/A2,_14134_/Y,pin,pin,0,2.2188224868546769e-10
_14134_/B1,_14134_/Y,pin,pin,0,2.9444788274268774e-10
_14135_/A1,_14135_/Y,pin,pin,0,3.8101388710742867e-10
_14135_/A2,_14135_/Y,pin,pin,0,2.716729619045566e-10
_14135_/B1,_14135_/Y,pin,pin,0,2.1346724388138227e-10
_14136_/A,_14136_/Y,pin,pin,0,9.719170607214167e-11
_14136_/B,_14136_/Y,pin,pin,0,1.8845514038190458e-10
_14137_/A1,_14137_/Y,pin,pin,0,3.4341865462472754e-10
_14137_/A2,_14137_/Y,pin,pin,0,2.530053389016018e-10
_14137_/A3,_14137_/Y,pin,pin,0,2.1066520750068207e-10
_14137_/B1,_14137_/Y,pin,pin,0,8.103190340946753e-11
_14138_/A,_14138_/Y,pin,pin,0,8.714354238215094e-11
_14138_/B,_14138_/Y,pin,pin,0,1.5837436917465197e-10
_14139_/A1,_14139_/Y,pin,pin,0,2.6511301487452954e-10
_14139_/A2,_14139_/Y,pin,pin,0,2.708963608988313e-10
_14139_/B1,_14139_/Y,pin,pin,0,1.2533811488690816e-10
_14140_/A1,_14140_/Y,pin,pin,0,2.717491787151971e-10
_14140_/A2,_14140_/Y,pin,pin,0,2.460312786833896e-10
_14140_/B1,_14140_/Y,pin,pin,0,2.0525151023242927e-10
_14141_/A,_14141_/Y,pin,pin,0,1.3996047376618748e-10
_14141_/B,_14141_/Y,pin,pin,0,1.0072347123024628e-10
_14142_/A1,_14142_/Y,pin,pin,0,2.5528618108339174e-10
_14142_/A2,_14142_/Y,pin,pin,0,2.0647114573613123e-10
_14142_/B1,_14142_/Y,pin,pin,0,1.2884061872941999e-10
_14142_/C1,_14142_/Y,pin,pin,0,1.8476080387852534e-10
_14143_/A1,_14143_/Y,pin,pin,0,3.66944613583442e-10
