src,tar,src_type,tar_type
_073324_/X,_000139_,pin,net
_000140_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[18\]$_DFFE_PP_/D,net,pin
_073328_/X,_000140_,pin,net
_000141_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[20\]$_DFFE_PP_/D,net,pin
_073330_/X,_000141_,pin,net
_000142_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[21\]$_DFFE_PP_/D,net,pin
_073331_/X,_000142_,pin,net
_000143_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[22\]$_DFFE_PP_/D,net,pin
_073336_/X,_000143_,pin,net
_000144_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[23\]$_DFFE_PP_/D,net,pin
_073340_/X,_000144_,pin,net
_000145_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[24\]$_DFFE_PP_/D,net,pin
_073344_/X,_000145_,pin,net
_000146_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[27\]$_DFFE_PP_/D,net,pin
_073348_/X,_000146_,pin,net
_000147_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[28\]$_DFFE_PP_/D,net,pin
_073351_/Y,_000147_,pin,net
_000148_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[29\]$_DFFE_PP_/D,net,pin
_073355_/X,_000148_,pin,net
_000149_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[30\]$_DFFE_PP_/D,net,pin
_073358_/X,_000149_,pin,net
_000150_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.coef\[7\]$_DFFE_PP_/D,net,pin
_073359_/X,_000150_,pin,net
_000151_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[0\]$_DFFE_PP_/D,net,pin
_073360_/X,_000151_,pin,net
_000152_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[10\]$_DFFE_PP_/D,net,pin
_073368_/X,_000152_,pin,net
_000153_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[11\]$_DFFE_PP_/D,net,pin
_073380_/Y,_000153_,pin,net
_000154_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[12\]$_DFFE_PP_/D,net,pin
_073384_/X,_000154_,pin,net
_000155_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[13\]$_DFFE_PP_/D,net,pin
_073392_/X,_000155_,pin,net
_000156_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[14\]$_DFFE_PP_/D,net,pin
_073396_/X,_000156_,pin,net
_000157_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[15\]$_DFFE_PP_/D,net,pin
_073400_/X,_000157_,pin,net
_000158_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[16\]$_DFFE_PP_/D,net,pin
_073406_/X,_000158_,pin,net
_000159_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[17\]$_DFFE_PP_/D,net,pin
_073412_/X,_000159_,pin,net
_000160_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[18\]$_DFFE_PP_/D,net,pin
_073432_/X,_000160_,pin,net
_000161_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[1\]$_DFFE_PP_/D,net,pin
_073434_/Y,_000161_,pin,net
_000162_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[2\]$_DFFE_PP_/D,net,pin
_073435_/X,_000162_,pin,net
_000163_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[3\]$_DFFE_PP_/D,net,pin
_073436_/X,_000163_,pin,net
_000164_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[4\]$_DFFE_PP_/D,net,pin
_073439_/X,_000164_,pin,net
_000165_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[5\]$_DFFE_PP_/D,net,pin
_073444_/Y,_000165_,pin,net
_000166_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[6\]$_DFFE_PP_/D,net,pin
_073447_/Y,_000166_,pin,net
_000167_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[7\]$_DFFE_PP_/D,net,pin
_073449_/X,_000167_,pin,net
_000168_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[8\]$_DFFE_PP_/D,net,pin
_073451_/X,_000168_,pin,net
_000169_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.mult_res\[9\]$_DFFE_PP_/D,net,pin
_073454_/X,_000169_,pin,net
_000170_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.result\[0\]$_DFFE_PP_/D,net,pin
_073457_/Y,_000170_,pin,net
_000171_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.result\[10\]$_DFFE_PP_/D,net,pin
_073472_/Y,_000171_,pin,net
_000172_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.result\[11\]$_DFFE_PP_/D,net,pin
_073488_/Y,_000172_,pin,net
_000173_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.result\[12\]$_DFFE_PP_/D,net,pin
_073498_/Y,_000173_,pin,net
_000174_,fdct_zigzag.dct_mod.dct_block_0.dct_unit_3.macu.result\[13\]$_DFFE_PP_/D,net,pin
