src,tar,src_type,tar_type
_012715_,ANTENNA_1265,net,cell
_012790_,ANTENNA_1266,net,cell
_012790_,ANTENNA_1267,net,cell
_012790_,ANTENNA_1268,net,cell
_012790_,ANTENNA_1269,net,cell
_004498_,ANTENNA_127,net,cell
_012790_,ANTENNA_1270,net,cell
_012790_,ANTENNA_1271,net,cell
_012790_,ANTENNA_1272,net,cell
_012790_,ANTENNA_1273,net,cell
_012790_,ANTENNA_1274,net,cell
_012899_,ANTENNA_1275,net,cell
_012910_,ANTENNA_1276,net,cell
_012920_,ANTENNA_1277,net,cell
_013066_,ANTENNA_1278,net,cell
_013066_,ANTENNA_1279,net,cell
_004498_,ANTENNA_128,net,cell
_013100_,ANTENNA_1280,net,cell
_013100_,ANTENNA_1281,net,cell
_013109_,ANTENNA_1282,net,cell
_013109_,ANTENNA_1283,net,cell
_013109_,ANTENNA_1284,net,cell
_013109_,ANTENNA_1285,net,cell
_013109_,ANTENNA_1286,net,cell
_013109_,ANTENNA_1287,net,cell
_013109_,ANTENNA_1288,net,cell
_013120_,ANTENNA_1289,net,cell
_004498_,ANTENNA_129,net,cell
_013120_,ANTENNA_1290,net,cell
_013161_,ANTENNA_1291,net,cell
_013161_,ANTENNA_1292,net,cell
_013161_,ANTENNA_1293,net,cell
_013161_,ANTENNA_1294,net,cell
_013161_,ANTENNA_1295,net,cell
_013161_,ANTENNA_1296,net,cell
_013161_,ANTENNA_1297,net,cell
_013161_,ANTENNA_1298,net,cell
_013161_,ANTENNA_1299,net,cell
_004420_,ANTENNA_13,net,cell
_004498_,ANTENNA_130,net,cell
_013161_,ANTENNA_1300,net,cell
_013161_,ANTENNA_1301,net,cell
_013161_,ANTENNA_1302,net,cell
_013164_,ANTENNA_1303,net,cell
_013164_,ANTENNA_1304,net,cell
_013164_,ANTENNA_1305,net,cell
_013217_,ANTENNA_1306,net,cell
_013217_,ANTENNA_1307,net,cell
_013217_,ANTENNA_1308,net,cell
_013220_,ANTENNA_1309,net,cell
_004498_,ANTENNA_131,net,cell
_013220_,ANTENNA_1310,net,cell
_013223_,ANTENNA_1311,net,cell
_013223_,ANTENNA_1312,net,cell
_013225_,ANTENNA_1313,net,cell
_013225_,ANTENNA_1314,net,cell
_013225_,ANTENNA_1315,net,cell
_013225_,ANTENNA_1316,net,cell
_013225_,ANTENNA_1317,net,cell
_013225_,ANTENNA_1318,net,cell
_013225_,ANTENNA_1319,net,cell
_004498_,ANTENNA_132,net,cell
_013225_,ANTENNA_1320,net,cell
_013225_,ANTENNA_1321,net,cell
_013225_,ANTENNA_1322,net,cell
_013321_,ANTENNA_1323,net,cell
_013595_,ANTENNA_1324,net,cell
_013670_,ANTENNA_1325,net,cell
_013670_,ANTENNA_1326,net,cell
_013670_,ANTENNA_1327,net,cell
_013694_,ANTENNA_1328,net,cell
_013694_,ANTENNA_1329,net,cell
_004507_,ANTENNA_133,net,cell
_013772_,ANTENNA_1330,net,cell
_013776_,ANTENNA_1331,net,cell
_013776_,ANTENNA_1332,net,cell
_013776_,ANTENNA_1333,net,cell
_013776_,ANTENNA_1334,net,cell
_013776_,ANTENNA_1335,net,cell
_013776_,ANTENNA_1336,net,cell
_013867_,ANTENNA_1337,net,cell
_013867_,ANTENNA_1338,net,cell
_013867_,ANTENNA_1339,net,cell
_004508_,ANTENNA_134,net,cell
_013939_,ANTENNA_1340,net,cell
_014231_,ANTENNA_1341,net,cell
_014238_,ANTENNA_1342,net,cell
_014242_,ANTENNA_1343,net,cell
_014245_,ANTENNA_1344,net,cell
_014249_,ANTENNA_1345,net,cell
_014252_,ANTENNA_1346,net,cell
_014341_,ANTENNA_1347,net,cell
_014341_,ANTENNA_1348,net,cell
_014404_,ANTENNA_1349,net,cell
_004508_,ANTENNA_135,net,cell
_014404_,ANTENNA_1350,net,cell
_014404_,ANTENNA_1351,net,cell
_014467_,ANTENNA_1352,net,cell
_014467_,ANTENNA_1353,net,cell
_014467_,ANTENNA_1354,net,cell
_014467_,ANTENNA_1355,net,cell
_014467_,ANTENNA_1356,net,cell
_014467_,ANTENNA_1357,net,cell
_014467_,ANTENNA_1358,net,cell
_014467_,ANTENNA_1359,net,cell
_004508_,ANTENNA_136,net,cell
_014467_,ANTENNA_1360,net,cell
_014467_,ANTENNA_1361,net,cell
_014467_,ANTENNA_1362,net,cell
_014481_,ANTENNA_1363,net,cell
_014483_,ANTENNA_1364,net,cell
_014483_,ANTENNA_1365,net,cell
_014493_,ANTENNA_1366,net,cell
_014493_,ANTENNA_1367,net,cell
_014928_,ANTENNA_1368,net,cell
_014928_,ANTENNA_1369,net,cell
_004508_,ANTENNA_137,net,cell
_014928_,ANTENNA_1370,net,cell
_014960_,ANTENNA_1371,net,cell
_014960_,ANTENNA_1372,net,cell
_014962_,ANTENNA_1373,net,cell
_014962_,ANTENNA_1374,net,cell
_015040_,ANTENNA_1375,net,cell
_015040_,ANTENNA_1376,net,cell
_015040_,ANTENNA_1377,net,cell
_015040_,ANTENNA_1378,net,cell
_015040_,ANTENNA_1379,net,cell
_004508_,ANTENNA_138,net,cell
_015040_,ANTENNA_1380,net,cell
_015040_,ANTENNA_1381,net,cell
_015040_,ANTENNA_1382,net,cell
_015040_,ANTENNA_1383,net,cell
_015040_,ANTENNA_1384,net,cell
_015040_,ANTENNA_1385,net,cell
_015040_,ANTENNA_1386,net,cell
_015040_,ANTENNA_1387,net,cell
_015040_,ANTENNA_1388,net,cell
_015040_,ANTENNA_1389,net,cell
_004508_,ANTENNA_139,net,cell
_015105_,ANTENNA_1390,net,cell
_015105_,ANTENNA_1391,net,cell
_015105_,ANTENNA_1392,net,cell
_015193_,ANTENNA_1393,net,cell
_015193_,ANTENNA_1394,net,cell
_015193_,ANTENNA_1395,net,cell
_015193_,ANTENNA_1396,net,cell
_015193_,ANTENNA_1397,net,cell
_015204_,ANTENNA_1398,net,cell
_015204_,ANTENNA_1399,net,cell
_004420_,ANTENNA_14,net,cell
_004508_,ANTENNA_140,net,cell
_015204_,ANTENNA_1400,net,cell
_015419_,ANTENNA_1401,net,cell
_015481_,ANTENNA_1402,net,cell
_015632_,ANTENNA_1403,net,cell
_015632_,ANTENNA_1404,net,cell
_015632_,ANTENNA_1405,net,cell
_015632_,ANTENNA_1406,net,cell
_015647_,ANTENNA_1407,net,cell
_015647_,ANTENNA_1408,net,cell
_015647_,ANTENNA_1409,net,cell
_004509_,ANTENNA_141,net,cell
_015647_,ANTENNA_1410,net,cell
_015647_,ANTENNA_1411,net,cell
_015647_,ANTENNA_1412,net,cell
_015647_,ANTENNA_1413,net,cell
_015647_,ANTENNA_1414,net,cell
_015647_,ANTENNA_1415,net,cell
_015720_,ANTENNA_1416,net,cell
_015815_,ANTENNA_1417,net,cell
_015815_,ANTENNA_1418,net,cell
_015815_,ANTENNA_1419,net,cell
_004514_,ANTENNA_142,net,cell
_015815_,ANTENNA_1420,net,cell
_015893_,ANTENNA_1421,net,cell
_015893_,ANTENNA_1422,net,cell
_015893_,ANTENNA_1423,net,cell
_016049_,ANTENNA_1424,net,cell
_016049_,ANTENNA_1425,net,cell
_016049_,ANTENNA_1426,net,cell
