src,tar,src_type,tar_type
ANTENNA_1199/DIODE,ANTENNA_1199,pin,cell
ANTENNA_12/DIODE,ANTENNA_12,pin,cell
ANTENNA_120/DIODE,ANTENNA_120,pin,cell
ANTENNA_1200/DIODE,ANTENNA_1200,pin,cell
ANTENNA_1201/DIODE,ANTENNA_1201,pin,cell
ANTENNA_1202/DIODE,ANTENNA_1202,pin,cell
ANTENNA_1203/DIODE,ANTENNA_1203,pin,cell
ANTENNA_1204/DIODE,ANTENNA_1204,pin,cell
ANTENNA_1205/DIODE,ANTENNA_1205,pin,cell
ANTENNA_1206/DIODE,ANTENNA_1206,pin,cell
ANTENNA_1207/DIODE,ANTENNA_1207,pin,cell
ANTENNA_1208/DIODE,ANTENNA_1208,pin,cell
ANTENNA_1209/DIODE,ANTENNA_1209,pin,cell
ANTENNA_121/DIODE,ANTENNA_121,pin,cell
ANTENNA_1210/DIODE,ANTENNA_1210,pin,cell
ANTENNA_1211/DIODE,ANTENNA_1211,pin,cell
ANTENNA_1212/DIODE,ANTENNA_1212,pin,cell
ANTENNA_1213/DIODE,ANTENNA_1213,pin,cell
ANTENNA_1214/DIODE,ANTENNA_1214,pin,cell
ANTENNA_1215/DIODE,ANTENNA_1215,pin,cell
ANTENNA_1216/DIODE,ANTENNA_1216,pin,cell
ANTENNA_1217/DIODE,ANTENNA_1217,pin,cell
ANTENNA_1218/DIODE,ANTENNA_1218,pin,cell
ANTENNA_1219/DIODE,ANTENNA_1219,pin,cell
ANTENNA_122/DIODE,ANTENNA_122,pin,cell
ANTENNA_1220/DIODE,ANTENNA_1220,pin,cell
ANTENNA_1221/DIODE,ANTENNA_1221,pin,cell
ANTENNA_1222/DIODE,ANTENNA_1222,pin,cell
ANTENNA_1223/DIODE,ANTENNA_1223,pin,cell
ANTENNA_1224/DIODE,ANTENNA_1224,pin,cell
ANTENNA_1225/DIODE,ANTENNA_1225,pin,cell
ANTENNA_1226/DIODE,ANTENNA_1226,pin,cell
ANTENNA_1227/DIODE,ANTENNA_1227,pin,cell
ANTENNA_1228/DIODE,ANTENNA_1228,pin,cell
ANTENNA_1229/DIODE,ANTENNA_1229,pin,cell
ANTENNA_123/DIODE,ANTENNA_123,pin,cell
ANTENNA_1230/DIODE,ANTENNA_1230,pin,cell
ANTENNA_1231/DIODE,ANTENNA_1231,pin,cell
ANTENNA_1232/DIODE,ANTENNA_1232,pin,cell
ANTENNA_1233/DIODE,ANTENNA_1233,pin,cell
ANTENNA_1234/DIODE,ANTENNA_1234,pin,cell
ANTENNA_1235/DIODE,ANTENNA_1235,pin,cell
ANTENNA_1236/DIODE,ANTENNA_1236,pin,cell
ANTENNA_1237/DIODE,ANTENNA_1237,pin,cell
ANTENNA_1238/DIODE,ANTENNA_1238,pin,cell
ANTENNA_1239/DIODE,ANTENNA_1239,pin,cell
ANTENNA_124/DIODE,ANTENNA_124,pin,cell
ANTENNA_1240/DIODE,ANTENNA_1240,pin,cell
ANTENNA_1241/DIODE,ANTENNA_1241,pin,cell
